Date,close,type,p-b change,bar,ma9,ma50,ma3,ma20,zigzag,zz trend,ema12,ema26,MACD,signal,slope MACD,slope signal,buy pt,ma3 above ma9,ma20 above ma50,day of interest
2022-08-19,296.6666564941406,,,,298.196295844184,259.2003335571289,301.1777750651042,292.82083282470705,0,-1.0,296.83303108318944,284.9269171467683,11.90611393642115,12.892586207525847,-0.9694290730713533,-0.2466180677761738,False,True,True,
2022-08-22,289.913330078125,-1.0,-0.06273980598271592,5.0,298.92740546332465,260.2044668579102,296.4833272298177,293.89483337402345,0,-1.0,295.7684616977949,285.2962810676095,10.472180630185392,12.408505092057755,-1.4339333062357582,-0.48408111546809174,False,False,True,
2022-08-23,296.4533386230469,,,,299.1603698730469,261.48893371582034,294.3444417317708,295.77450103759764,0,-1.0,295.8738273786029,286.1227297754197,9.751097603183212,11.877023594282846,-0.7210830270021802,-0.5314814977749087,False,False,True,
2022-08-24,297.0966796875,1.0,0.024777576137803847,2.0,300.3233337402344,263.11613403320314,294.48778279622394,296.8883346557617,0,-1.0,296.06195850304863,286.93561495409233,9.1263435489563,11.326887585217538,-0.6247540542269121,-0.5501360090653087,False,False,True,
2022-08-25,296.07000732421875,,,,299.88333468967016,264.6197341918945,296.5400085449219,297.64683532714844,0,-1.0,296.06319678322865,287.6122366111387,8.450960172089935,10.751702102592017,-0.675383376866364,-0.5751854826255212,False,False,True,
2022-08-26,288.0899963378906,,,,297.5244445800781,265.72153411865236,293.7522277832031,297.19383544921874,0,-1.0,294.83655056086894,287.6476262205278,7.188924340341146,10.039146550141844,-1.2620358317487899,-0.7125555524501728,False,False,True,
2022-08-29,284.82000732421875,,,,295.1085205078125,267.1559341430664,289.6600036621094,296.5710021972656,0,-1.0,293.2955439090766,287.43817296894935,5.857370940127282,9.202791428138932,-1.3315534002138634,-0.836355122002912,False,False,True,
2022-08-30,277.70001220703125,,,,292.1866692437066,268.37473449707034,283.5366719563802,295.4266693115234,0,-1.0,290.8962313395312,286.7168277273258,4.1794036122054194,8.19811386495223,-1.6779673279218628,-1.0046775631867018,False,False,True,
2022-08-31,275.6099853515625,-1.0,-0.07232222978236645,5.0,289.1577792697483,269.14620086669925,279.3766682942708,293.83733520507815,0,-1.0,288.544501187536,285.8940986624544,2.650402525081631,7.0885715969781105,-1.5290010871237882,-1.1095422679741196,False,False,True,
2022-09-01,277.1600036621094,1.0,0.005623955563764147,1.0,286.9903733995226,269.9676675415039,276.8233337402344,292.2636688232422,0,-1.0,286.79304002977807,285.2471286624288,1.5459113673492766,5.980039551052344,-1.1044911577323546,-1.1085320459257666,False,False,True,
2022-09-02,270.2099914550781,-1.0,-0.025075812221102913,1.0,284.80111355251734,270.67046722412107,274.32666015625,291.36566772460935,-1,-1.0,284.2418017875165,284.1332666470695,0.10853514044703161,4.805738668931282,-1.437376226902245,-1.174300882121062,False,False,True,
2022-09-06,274.4200134277344,,,,282.35296630859375,271.2447341918945,273.9300028483073,290.5655014038086,0,1.0,282.7307574244731,283.4137664086002,-0.6830089841271274,3.7079891383196,-0.791544124574159,-1.0977495306116816,False,False,True,
2022-09-07,283.70001220703125,,,,280.86444769965277,272.02033447265626,276.11000569661456,290.5838348388672,0,1.0,282.87987354486665,283.4349698010766,-0.5550962562099357,2.8553720594136935,0.12791272791719166,-0.8526170789059067,False,False,True,
2022-09-08,289.260009765625,,,,280.1077813042535,273.15226806640624,282.4600118001302,290.3290023803711,0,1.0,283.8614329634449,283.866454242895,-0.005021279450090788,2.283293391640937,0.550074976759845,-0.5720786677727565,False,True,True,
2022-09-09,299.67999267578125,,,,281.3955586751302,274.5760678100586,290.8800048828125,290.9815017700195,0,1.0,286.2950575345735,285.0378274601458,1.2572300744276959,2.0780807281982887,1.2622513538777866,-0.20521266344264832,False,True,True,
2022-09-12,304.4200134277344,1.0,0.1266053182875867,5.0,283.5733371310764,276.1750015258789,297.7866719563802,291.2010025024414,0,1.0,289.0835122873675,286.4735449392265,2.6099673481410264,2.1844580521868364,1.3527372737133305,0.10637732398854771,False,True,True,
2022-09-13,292.1300048828125,-1.0,-0.040371880963205375,1.0,285.17666965060766,277.47233489990236,298.7433369954427,290.3415023803711,0,1.0,289.55220345589754,286.8925419720847,2.6596614838128403,2.279498738512037,0.04969413567181391,0.09504068632520069,False,True,True,
2022-09-14,302.6099853515625,,,,288.17666965060766,278.86320129394534,299.7200012207031,290.1438354492187,0,1.0,291.56109297830756,288.0567970372312,3.50429594107635,2.5244581790249,0.8446344572635098,0.24495944051286278,False,True,True,
2022-09-15,303.75,1.0,0.039776794314054946,2.0,291.13111368815106,280.30353454589846,299.4966634114583,290.13150177001955,0,1.0,293.43630944318335,289.21925651595484,4.217052927228508,2.8629771286656216,0.7127569861521579,0.3385189496407217,False,True,True,
2022-09-16,303.3500061035156,-1.0,-0.0013168523341049382,1.0,294.8133375379774,281.47966796875,303.2366638183594,290.15550231933594,0,1.0,294.9614935447729,290.26597870762606,4.695514837146845,3.2294846703618667,0.47846190991833737,0.3665075416962451,False,True,True,
2022-09-19,309.07000732421875,1.0,0.01885611045200119,1.0,298.663336859809,282.64580139160154,305.39000447591144,290.77566986083986,1,1.0,297.13203412622613,291.6588697162626,5.473164409963545,3.6782206182822024,0.7776495728166992,0.44873594792033566,True,True,True,DayType.BUYPT
2022-09-20,308.7300109863281,,,,301.44444783528644,284.1335348510742,307.0500081380208,291.71650390625,0,-1.0,298.9163382585495,292.9233986992304,5.9929395593190975,4.141164406489581,0.5197751493555529,0.462943788207379,False,True,True,
2022-09-21,300.79998779296875,,,,302.7266676161024,285.4881344604492,306.2000020345052,291.93383636474607,0,-1.0,299.206130494614,293.50684974321103,5.699280751402966,4.452787675472258,-0.2936588079161311,0.311623268982677,False,True,True,
2022-09-22,288.5899963378906,,,,301.49444580078125,286.5191345214844,299.3733317057292,291.5085021972656,0,-1.0,297.57287908588734,293.14263837985396,4.4302407060333735,4.448278281584481,-1.269040045369593,-0.004509393887777158,False,False,True,
2022-09-23,275.3299865722656,-1.0,-0.10916627285856105,4.0,298.26222059461804,287.25946746826173,288.239990234375,290.471501159668,0,-1.0,294.1508956222532,291.823182690403,2.3277129318502148,4.024165211637628,-2.1025277741831587,-0.42411306994685294,False,False,True,
2022-09-26,276.010009765625,,,,296.4711100260417,287.97833435058595,279.97666422526044,289.8675018310547,0,-1.0,291.35999010584885,290.65183654782686,0.7081535580219906,3.360962880914501,-1.6195593738282241,-0.6632023307231272,False,False,True,
2022-09-27,282.94000244140625,,,,294.28555636935766,288.826201171875,278.0933329264323,289.77350158691405,0,-1.0,290.0646073882423,290.0805895769809,-0.015982188738632885,2.6855738669838747,-0.7241357467606235,-0.6753890139306264,False,False,True,
2022-09-28,287.80999755859375,1.0,0.04532746738449612,3.0,292.5144449869792,289.67180114746094,282.2533365885417,290.2790008544922,0,-1.0,289.7177443375271,289.9123975756189,-0.1946532380918029,2.1095284459687393,-0.17867104935317002,-0.5760454210151353,False,False,True,
2022-09-29,268.2099914550781,,,,288.60999891493054,290.0860009765625,279.65333048502606,289.909001159668,0,-1.0,286.4088592786888,288.3048119370603,-1.8959526583715274,1.308432225100686,-1.7012994202797245,-0.8010962208680534,False,False,False,
2022-09-30,265.25,,,,283.74110921223956,289.95686767578127,273.7566630045573,289.3135009765625,0,-1.0,283.1536501588905,286.59704808987067,-3.4433979309801543,0.358066193884518,-1.547445272608627,-0.9503660312161679,False,False,False,
2022-10-03,242.39999389648438,-1.0,-0.15777771462877896,3.0,276.37110731336804,289.36000061035156,258.6199951171875,287.9230010986328,0,-1.0,276.8838568877511,283.32319222369387,-6.439335335942758,-1.0014141120809372,-2.9959374049626035,-1.3594803059654552,False,False,False,
2022-10-04,249.44000244140625,1.0,0.0290429402730442,1.0,270.66444227430554,288.9801342773437,252.36333211263022,286.6740005493164,0,-1.0,272.66172543446726,280.8133263138948,-8.15160087942752,-2.4314514655502535,-1.7122655434847616,-1.4300373534693163,False,False,False,
2022-10-05,240.80999755859375,,,,265.35555352105035,288.6191345214844,244.21666463216147,284.52949981689454,0,-1.0,267.7614596074098,277.8501167764651,-10.088657169055296,-3.9628926062512617,-1.937056289627776,-1.5314411407010082,False,False,False,
2022-10-06,238.1300048828125,,,,261.22222222222223,287.88533447265627,242.7933349609375,281.9729995727539,0,-1.0,263.20277426516407,274.9078862658242,-11.705112000660108,-5.5113364851330315,-1.6164548316048126,-1.5484438788817698,False,False,False,
2022-10-07,223.07000732421875,,,,255.33999972873264,286.7287347412109,234.00333658854166,278.14250030517576,0,-1.0,257.0285024280956,271.06804338126085,-14.039540953165272,-7.21697737873948,-2.3344289525051636,-1.7056408936064482,False,False,False,
2022-10-10,222.9600067138672,,,,248.67555575900607,285.2449349975586,228.05333964029947,274.0694999694824,0,-1.0,251.78719539513736,267.50448510960206,-15.717289714464698,-8.917039845884524,-1.6777487612994264,-1.7000624671450444,False,False,False,
2022-10-11,216.5,-1.0,-0.13205581349825354,5.0,240.7522226969401,283.629401550293,220.8433380126953,270.2879997253418,0,-1.0,246.35839610357777,263.72637510148337,-17.367978997905595,-10.607227676288739,-1.6506892834408973,-1.6901878304042146,False,False,False,
2022-10-12,217.24000549316406,,,,235.0888909233941,281.96246826171875,218.9000040690104,266.0195007324219,0,-1.0,241.87864370197568,260.28294031568197,-18.404296613706293,-12.166641463772251,-1.036317615800698,-1.5594137874835123,False,False,False,
2022-10-13,221.72000122070312,1.0,0.02411086014181582,2.0,230.25222439236111,280.2489349365234,218.4866689046224,261.91800079345705,0,-1.0,238.77731408947218,257.4264263086465,-18.649112219174327,-13.463135614852668,-0.24481560546803394,-1.2964941510804167,False,False,False,
2022-10-14,204.99000549316406,-1.0,-0.07545550981161053,1.0,226.09555901421442,278.17606842041016,214.6500040690104,257.00000076293946,-1,-1.0,233.57926661311708,253.54224698898116,-19.962980375864078,-14.76310456705495,-1.3138681566897503,-1.299968952202283,False,False,False,
2022-10-17,219.35000610351562,,,,222.7522260877821,276.79966827392576,215.35333760579428,252.5140007019043,0,1.0,231.39014961163994,251.0094884048726,-19.619338793232657,-15.734351412290493,0.3436415826314203,-0.9712468452355427,False,False,False,
2022-10-18,220.19000244140625,,,,220.46111551920572,275.3950015258789,214.8433380126953,248.0870002746582,0,1.0,229.6670500469886,248.72656351868991,-19.059513471701308,-16.39938382417266,0.5598253215313491,-0.6650324118821658,False,False,False,
2022-10-19,222.0399932861328,1.0,0.08317472723584725,3.0,218.673336452908,274.16913452148435,220.52666727701822,244.1490005493164,0,1.0,228.49365669916463,246.7497805385005,-18.256123839335856,-16.7707318272053,0.8033896323654517,-0.37134800303264015,False,True,False,
2022-10-20,207.27999877929688,-1.0,-0.06647448636793736,1.0,216.91889105902777,272.4276013183594,216.50333150227866,240.08350067138673,0,1.0,225.23001701918497,243.82609300078173,-18.596075981596755,-17.135800658083593,-0.3399521422608984,-0.3650688308782932,False,False,False,
2022-10-21,214.44000244140625,1.0,0.034542665497277664,1.0,215.97222391764322,270.9838012695312,214.58666483561197,237.03900146484375,0,1.0,223.5700147764498,241.6493455519391,-18.079330775489296,-17.324506681564735,0.5167452061074584,-0.18870602348114218,False,False,False,
2022-10-24,211.25,-1.0,-0.014875967194030828,1.0,215.3888905843099,269.2082012939453,210.99000040690103,233.8010009765625,0,1.0,221.6746278877652,239.3975421777214,-17.72291428995618,-17.404188203243024,0.3564164855331171,-0.0796815216782889,False,False,False,
2022-10-25,222.4199981689453,,,,215.96444532606336,267.47020111083987,216.0366668701172,230.77500076293944,0,1.0,221.789300238716,238.13994632521946,-16.350646086503446,-17.19347977989511,1.3722682034527338,0.2107084233479135,False,True,False,
2022-10-26,224.63999938964844,,,,216.28888956705728,265.8317346191406,219.4366658528646,227.6165008544922,0,1.0,222.22786933885945,237.1399502559179,-14.91208091705846,-16.737200007327782,1.4385651694449848,0.45627977256732777,False,True,False,
2022-10-27,225.08999633789062,,,,218.52222188313803,264.25360107421875,224.04999796549478,225.46050109863282,0,1.0,222.66819656947962,236.2473610768048,-13.579164507325174,-16.105592907327264,1.3329164097332864,0.6316071000005188,False,True,False,
2022-10-28,228.52000427246094,1.0,0.08175149951460799,4.0,219.54111056857639,262.7666012573242,226.08333333333334,223.62400131225587,1,1.0,223.5684746776306,235.67496427648302,-12.10648959885242,-15.305772245632296,1.4726749084727544,0.7998206616949677,False,True,False,
2022-10-31,227.5399932861328,-1.0,-0.004288512900427189,1.0,220.35777621799045,261.3840679931641,227.04999796549478,222.8810012817383,0,-1.0,224.17947754047708,235.07237383275339,-10.892896292276305,-14.423197054961099,1.213593306576115,0.8825751906711972,False,True,False,
2022-11-01,227.82000732421875,1.0,0.0012306146011607651,1.0,221.0,260.14220153808594,227.96000162760416,221.8000015258789,0,-1.0,224.7395590456681,234.53516149878786,-9.795602453119756,-13.49767813459283,1.0972938391565492,0.925518920368269,False,True,False,
2022-11-02,214.97999572753906,-1.0,-0.0563603335259603,1.0,221.85555521647134,258.51273468017575,223.44666544596353,220.50850143432618,0,-1.0,223.23808776595592,233.08663070091757,-9.848542934961642,-12.767851094666593,-0.05294048184188682,0.7298270399262368,False,True,False,
2022-11-03,215.30999755859375,1.0,0.0015350350619269925,1.0,221.9522213406033,256.87700103759767,219.37000020345053,219.36750106811525,0,-1.0,222.01838158020792,231.76984306074542,-9.7514614805375,-12.164573171840775,0.09708145442414207,0.6032779228258178,False,False,False,
2022-11-04,207.47000122070312,,,,221.53222147623697,255.10500091552734,212.58666483561197,218.58750076293944,0,-1.0,219.78016921720717,229.96985477629784,-10.189685559090663,-11.769595649290753,-0.43822407855316214,0.39497752255002183,False,False,False,
2022-11-07,197.0800018310547,,,,218.71666632758246,253.28480102539064,206.62000020345053,217.29350051879882,0,-1.0,216.2878357731837,227.5335693729465,-11.245733599762787,-11.66482323938516,-1.056048040672124,0.10477240990559267,False,False,False,
2022-11-08,191.3000030517578,,,,215.01222229003906,251.4144009399414,198.61666870117188,216.03350067138672,0,-1.0,212.44355381604126,224.84960149730287,-12.406047681261612,-11.81306812776045,-1.160314081498825,-0.14824488837528982,False,False,False,
2022-11-09,177.58999633789062,-1.0,-0.1751892696503242,4.0,209.7344445122613,249.4122006225586,188.65666707356772,214.05100021362304,-1,-1.0,207.08146805017194,221.34889000401307,-14.267421953841136,-12.30393889297659,-1.8613742725795248,-0.4908707652161386,False,False,False,
2022-11-10,190.72000122070312,,,,205.5344441731771,247.7144009399414,186.5366668701172,212.50100021362306,0,1.0,204.56431930717673,219.0800834274716,-14.515764120294875,-12.746303938440246,-0.24834216645373886,-0.4423650454636565,False,False,False,
2022-11-11,195.97000122070312,1.0,0.1034968481436414,2.0,202.02666727701822,246.09060089111327,188.09333292643228,212.05,1,1.0,203.24211652464234,217.3682254862295,-14.126108961587164,-13.02226494306963,0.3896551587077113,-0.27596100462938367,False,False,False,
2022-11-14,190.9499969482422,-1.0,-0.025616187381697082,1.0,197.92999945746527,244.50540100097658,192.54666646321616,210.62999954223633,0,-1.0,201.35102120519616,215.4113196686008,-14.06029846340465,-13.229871647136633,0.06581049818251472,-0.207606704067004,False,False,False,
2022-11-15,194.4199981689453,1.0,0.01817230309589208,1.0,195.6455552842882,242.90540069580078,193.77999877929688,209.34149932861328,0,-1.0,200.28470996884988,213.85640696492263,-13.571696996072745,-13.298236716923856,0.4886014673319039,-0.06836506978722312,False,False,False,
2022-11-16,186.9199981689453,,,,192.49111090766058,240.96980041503906,190.7633310953776,207.58549957275392,0,-1.0,198.22860046117225,211.8611174244799,-13.632516963307637,-13.365092766200613,-0.06081996723489169,-0.06685604927675648,False,False,False,
2022-11-17,183.1699981689453,,,,189.79111056857639,238.84800018310546,188.1699981689453,206.37999954223633,0,-1.0,195.91189241621427,209.7358493314773,-13.82395691526304,-13.456865596013099,-0.19143995195540242,-0.09177282981248602,False,False,False,
2022-11-18,180.19000244140625,,,,187.91444396972656,236.45820037841796,183.42666625976562,204.66749954223633,0,-1.0,193.49314011239767,207.54726808036094,-14.054127967963268,-13.576318070403133,-0.23017105270022853,-0.11945247439003381,False,False,False,
2022-11-21,167.8699951171875,-1.0,-0.13656004167167327,4.0,185.3111097547743,233.72720001220702,177.07666524251303,202.4984992980957,-1,-1.0,189.55111780544226,204.60821082382958,-15.05709301838732,-13.87247305999997,-1.0029650504240522,-0.29615498959683784,False,False,False,
2022-11-22,169.91000366210938,,,,184.45777723524304,231.28279998779297,172.65666707356772,199.8729995727539,0,1.0,186.52940793723718,202.03797325629475,-15.508565319057567,-14.19969151181149,-0.4514723006702468,-0.32721845181152,False,False,False,
2022-11-23,183.1999969482422,1.0,0.0913206783639509,2.0,183.6222212049696,228.89460021972656,173.65999857584634,197.8009994506836,0,1.0,186.0171908620072,200.6425676038464,-14.625376741839204,-14.284828557817034,0.8831885772183625,-0.08513704600554384,False,False,False,
2022-11-25,182.86000061035156,-1.0,-0.001855875237741849,1.0,182.16555447048611,226.4768002319336,178.65666707356772,195.68949966430665,0,1.0,185.53146928482943,199.3253404191431,-13.793871134313662,-14.18663707311636,0.8315056075255427,0.09819148470067418,False,False,False,
2022-11-28,182.9199981689453,1.0,0.0003281065208000091,1.0,181.27333238389758,224.0682000732422,182.9933319091797,193.40949935913085,0,1.0,185.12970449777032,198.1101298820914,-12.98042538432108,-13.945394735357306,0.8134457499925816,0.24124233775905424,False,True,False,
2022-11-29,180.8300018310547,-1.0,-0.011425739989130657,1.0,179.76333279079861,221.5033999633789,182.20333353678384,191.07399978637696,0,1.0,184.46821177981406,196.83012039682944,-12.361908617015388,-13.628697511688923,0.6185167673056924,0.31669722366838293,False,True,False,
2022-11-30,194.6999969482422,,,,180.62777709960938,219.2227996826172,186.1499989827474,189.41799926757812,0,1.0,186.04233257495684,196.67233347471188,-10.630000899755032,-13.028958189302145,1.7319077172603556,0.5997393223867782,False,True,False,
2022-12-01,194.6999969482422,,,,181.9088880750868,217.10079986572265,190.07666524251303,188.40399932861328,0,1.0,187.37428094007765,196.52623447275116,-9.151953532673502,-12.253557257976418,1.4780473670815297,0.7754009313257271,False,True,False,
2022-12-02,194.86000061035156,1.0,0.0775866760893183,3.0,183.5388878716363,215.22619995117188,194.75333150227866,187.38149948120116,1,1.0,188.5259301201198,196.40280974220303,-7.876879622083237,-11.378221730797783,1.2750739105902653,0.8753355271786347,False,True,False,
2022-12-05,182.4499969482422,,,,185.1588880750868,213.3686001586914,190.6699981689453,186.13049926757813,0,-1.0,187.59117117060015,195.3692680537615,-7.778096883161339,-10.658196761270496,0.09878273892189782,0.7200249695272873,False,True,False,
2022-12-06,179.82000732421875,,,,186.25999959309897,211.44480010986328,185.71000162760416,185.26749954223632,0,-1.0,186.3956075019261,194.21747096268425,-7.821863460758152,-10.090930101168027,-0.043766577596812795,0.5672666601024687,False,False,False,
2022-12-07,174.0399932861328,,,,185.24222140842014,209.2667999267578,178.7699991861979,184.40449905395508,0,-1.0,184.49474377641943,192.7228429866434,-8.228099210223974,-9.718363922979217,-0.4062357494658215,0.3725661781888103,False,False,False,
2022-12-08,173.44000244140625,-1.0,-0.10992506467131467,4.0,184.19555494520398,206.97940002441408,175.76666768391928,184.19699935913087,0,-1.0,182.79401434026354,191.29448442773693,-8.500470087473389,-9.474785155878052,-0.2723708772494149,0.24357876710116422,False,False,False,
2022-12-09,179.0500030517578,1.0,0.032345482768583365,1.0,183.7655554877387,205.19620025634765,175.50999959309897,183.6134994506836,0,-1.0,182.21801260357037,190.38748580729404,-8.169473203723669,-9.213722765447176,0.3309968837497195,0.261062390430876,False,False,False,
2022-12-12,167.82000732421875,,,,182.32000054253473,203.24760040283203,173.4366709391276,182.20599975585938,0,-1.0,180.0029348682855,188.71582073447365,-8.712885866188145,-9.11355538559537,-0.5434126624644762,0.1001673798518059,False,False,False,
2022-12-13,160.9499969482422,,,,178.57000054253473,201.61860046386718,169.2733357747396,180.70599975585938,0,-1.0,177.0717136498173,186.65909304660465,-9.587379396787355,-9.208320187833769,-0.8744935305992101,-0.094764802238398,False,False,False,
2022-12-14,156.8000030517578,-1.0,-0.12426696241701941,3.0,174.358890109592,199.76580047607422,161.8566691080729,178.825,0,-1.0,173.95298894242353,184.44730860254194,-10.494319660118407,-9.465520082290697,-0.9069402633310517,-0.25719989445692804,False,False,False,
2022-12-15,157.6699981689453,1.0,0.005548438139381445,1.0,170.22666761610242,198.10300048828125,158.47333272298178,177.3625,0,-1.0,171.4479134388115,182.4638041259792,-11.015890687167712,-9.7755942032661,-0.5215710270493048,-0.3100741209754041,False,False,False,
2022-12-16,150.22999572753906,,,,166.64666748046875,196.34500030517577,154.8999989827474,175.7154998779297,0,-1.0,168.18361840630806,180.07611461498365,-11.892496208675595,-10.198974604348,-0.8766055215078836,-0.4233804010819,False,False,False,
2022-12-19,149.8699951171875,,,,163.31888834635416,194.88100006103517,152.58999633789062,174.19949951171876,0,-1.0,165.36613790028952,177.83862428181357,-12.47248638152405,-10.653676959783212,-0.5799901728484542,-0.4547023554352112,False,False,False,
2022-12-20,137.8000030517578,,,,159.29222276475696,193.17779998779298,145.96666463216147,172.69599990844728,0,-1.0,161.12519407743847,174.8728004869946,-13.747606409556141,-11.272462849737797,-1.2751200280320916,-0.6187858899545855,False,False,False,
2022-12-21,137.57000732421875,,,,155.30666775173611,191.59920013427734,141.74666849772134,171.07900009155273,0,-1.0,157.50131919232774,172.10963062308528,-14.608311430757539,-11.939632565941746,-0.8607050212013974,-0.6671697162039489,False,False,False,
2022-12-22,125.3499984741211,,,,149.34000057644315,189.76139999389648,133.57333628336588,168.18650016784667,0,-1.0,152.5549621587575,168.64595416760645,-16.090992008848957,-12.76990445452319,-1.4826805780914185,-0.8302718885814429,False,False,False,
2022-12-23,123.1500015258789,,,,144.37666659884982,187.79,128.69000244140625,165.20100021362305,0,-1.0,148.03112206139156,165.27588360155255,-17.244761540160994,-13.664875871650752,-1.1537695313120366,-0.8949714171275627,False,False,False,
2022-12-27,109.0999984741211,-1.0,-0.30804845727708374,7.0,138.61555565728082,185.87219985961914,119.1999994913737,161.51000022888184,-1,-1.0,142.04171843258072,161.1147069254465,-19.07298849286579,-14.74649839589376,-1.8282269527047958,-1.0816225242430075,False,False,False,
2022-12-28,112.70999908447266,,,,133.71666632758246,183.7393997192383,114.98666636149089,158.10400009155273,0,1.0,137.5291462251795,157.52917301130032,-20.000026786120827,-15.797204073939174,-0.9270382932550376,-1.0507056780454143,False,False,False,
2022-12-29,121.81999969482422,,,,129.73333316379123,181.77199966430663,114.54333241780598,154.46000022888182,0,1.0,135.11235445127866,154.8840490619317,-19.771694610653043,-16.59210218128195,0.22833217546778428,-0.7948981073427746,False,False,False,
2022-12-30,123.18000030517578,1.0,0.1290559305955858,3.0,126.72777811686198,179.7947998046875,119.23666636149089,150.8840003967285,1,1.0,133.27660765957052,152.53560100587572,-19.258993346305203,-17.1254804142866,0.5127012643478395,-0.533378233004651,False,False,False,
2023-01-03,108.0999984741211,-1.0,-0.12242248574195738,1.0,122.08666737874348,177.81119979858397,117.6999994913737,146.546000289917,-1,-1.0,129.40328316950138,149.2440748924124,-19.840791722911035,-17.668542676011487,-0.5817983766058319,-0.5430622617248879,False,False,False,
2023-01-04,113.63999938964844,1.0,0.0512488528559379,1.0,119.40222252739801,175.79519973754884,114.97333272298177,143.1055004119873,0,1.0,126.97816258798554,146.60673596628175,-19.62857337829621,-18.060548816468433,0.21221834461482558,-0.39200614045694593,False,False,False,
2023-01-05,110.33999633789062,-1.0,-0.029039097760312136,1.0,116.37666575113933,173.77699966430663,110.69333140055339,139.6314998626709,0,1.0,124.41844470335555,143.92031080862316,-19.50186610526761,-18.34881227422827,0.1267072730286003,-0.288263457759836,False,False,False,
2023-01-06,113.05999755859375,,,,115.0111100938585,171.5897996520996,112.34666442871094,136.58250007629394,0,1.0,122.67099129646911,141.63436167899135,-18.963370382522243,-18.471723895887067,0.5384957227453668,-0.12291162165879754,False,False,False,
2023-01-09,119.7699966430664,1.0,0.08546311961347719,2.0,114.63555399576823,169.49239959716797,114.38999684651692,133.89899978637695,0,1.0,122.22468442671486,140.01477908373764,-17.790094657022777,-18.335398048114207,1.1732757254994652,0.13632584777285928,False,False,False,
