,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2018-08-20,2023-08-20,AAPL,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,4.025328589263917,22.0,2.2315625705718993
1,2018-08-20,2023-08-20,MSFT,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.8019688234252927,33.0,1.9493730766296387
2,2018-08-20,2023-08-20,AMZN,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.9493372713317869,25.0,0.4174756851196289
3,2018-08-20,2023-08-20,NVDA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,9.05151074960327,52.0,5.973582857513428
4,2018-08-20,2023-08-20,GOOGL,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,1.277251853546142,28.0,1.0817087375640868
5,2018-08-20,2023-08-20,GOOG,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,1.291885095642089,26.0,1.1174047565460206
6,2018-08-20,2023-08-20,META,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.34491727215576085,32.0,0.631275
7,2018-08-20,2023-08-20,TSLA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,40.36854216831971,53.0,9.473468609619141
8,2018-08-20,2023-08-20,BRK-B,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5563838264160152,20.0,0.6772699569702149
9,2018-08-20,2023-08-20,UNH,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.18287502978515605,36.0,0.8969520324707031
10,2018-08-20,2023-08-20,LLY,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,1.412103043426514,41.0,4.141733934020996
11,2018-08-20,2023-08-20,XOM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,1.1230053011169432,31.0,0.3934980422973633
12,2018-08-20,2023-08-20,JPM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5070688937988279,24.0,0.2988449867248535
13,2018-08-20,2023-08-20,JNJ,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.053173758483886197,23.0,0.2599530044555664
14,2018-08-20,2023-08-20,V,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3801338953247068,24.0,0.6806099700927735
15,2018-08-20,2023-08-20,AVGO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,1.1442129936523437,34.0,2.971776123046875
16,2018-08-20,2023-08-20,PG,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.40761294125366204,18.0,0.819909927368164
17,2018-08-20,2023-08-20,MA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5084389740600582,32.0,0.899616064453125
18,2018-08-20,2023-08-20,HD,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.25920996630859244,25.0,0.6472000122070313
19,2018-08-20,2023-08-20,CVX,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5955969145202633,22.0,0.3624599487304688
20,2018-08-20,2023-08-20,MRK,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.19397710809326146,33.0,0.629433943939209
21,2018-08-20,2023-08-20,ABBV,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.911987311218262,17.0,0.5356020217895507
22,2018-08-20,2023-08-20,PEP,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4482046381835937,19.0,0.5510579681396485
23,2018-08-20,2023-08-20,ADBE,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,2.0952677180786132,26.0,1.0334800415039063
24,2018-08-20,2023-08-20,COST,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7584769595947269,29.0,1.3656369842529297
25,2018-08-20,2023-08-20,KO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.44470889666748065,18.0,0.3028860260009766
26,2018-08-20,2023-08-20,CSCO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4810241099548341,23.0,0.19051199340820313
27,2018-08-20,2023-08-20,WMT,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.18064503958129954,25.0,0.644071923828125
28,2018-08-20,2023-08-20,TMO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.8741628868408203,32.0,1.2996320236206054
29,2018-08-20,2023-08-20,PFE,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.19986880041503882,25.0,-0.08683197631835937
30,2018-08-20,2023-08-20,MCD,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.30826005426025405,19.0,0.7323659851074219
31,2018-08-20,2023-08-20,CRM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.6489374402465823,36.0,0.402015966796875
32,2018-08-20,2023-08-20,ACN,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.8669030404052733,16.0,0.8269200439453125
33,2018-08-20,2023-08-20,BAC,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5968340578460697,24.0,-0.0568480073928833
34,2018-08-20,2023-08-20,NFLX,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5676300612792967,46.0,0.23039996337890625
35,2018-08-20,2023-08-20,CMCSA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.447382954925537,25.0,0.2913059440612793
36,2018-08-20,2023-08-20,LIN,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.36244093292236357,27.0,1.3659030807495116
37,2018-08-20,2023-08-20,ABT,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.38994188717651357,31.0,0.601677995300293
38,2018-08-20,2023-08-20,ORCL,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.9126770311279299,26.0,1.4016240188598632
39,2018-08-20,2023-08-20,AMD,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,6.243226720046999,64.0,4.273499870300293
40,2018-08-20,2023-08-20,DHR,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,1.4548399380493167,26.0,1.4932170181274413
41,2018-08-20,2023-08-20,DIS,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3225650733337407,19.0,-0.23166698913574219
42,2018-08-20,2023-08-20,WFC,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.17219295913696278,26.0,-0.27935697937011716
43,2018-08-20,2023-08-20,TXN,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.11902000195312448,31.0,0.5228860610961914
44,2018-08-20,2023-08-20,PM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.09324395556640648,27.0,0.11540398559570313
45,2018-08-20,2023-08-20,INTC,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4657471285552976,23.0,-0.295625
46,2018-08-20,2023-08-20,INTU,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.6390549896850586,39.0,1.33708798828125
47,2018-08-20,2023-08-20,CAT,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.19295205230712853,27.0,0.9729359252929688
48,2018-08-20,2023-08-20,COP,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,1.2120086995239254,36.0,0.6594570602416993
49,2018-08-20,2023-08-20,VZ,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.11797599404907214,15.0,-0.3907540222167969
50,2018-08-20,2023-08-20,overall,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,1.7508055180645739,,1.1272721231117249
trail stop=0.05, fixed stop loss=0.03, profit target=None
maximum market value in a day: ,1077924.9142036438
