,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2021-11-01,2022-11-01,AAPL,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.3276528679199218,7.0,0.02934593048095703
1,2021-11-01,2022-11-01,MSFT,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.08009404321289094,13.0,-0.291719970703125
2,2021-11-01,2022-11-01,AMZN,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.024573135986328088,15.0,-0.38079299926757815
3,2021-11-01,2022-11-01,NVDA,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.2049938811950682,22.0,-0.46853995361328127
4,2021-11-01,2022-11-01,GOOGL,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.21581361157226575,15.0,-0.3380102439880371
5,2021-11-01,2022-11-01,GOOG,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.20939239981079116,16.0,-0.33888658905029295
6,2021-11-01,2022-11-01,META,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.19165192156982458,19.0,-0.7104600219726562
7,2021-11-01,2022-11-01,TSLA,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.36582160778808576,20.0,-0.42077603759765625
8,2021-11-01,2022-11-01,BRK-B,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.23597805004882794,6.0,0.030090020751953123
9,2021-11-01,2022-11-01,UNH,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.10555000732421868,9.0,0.2222880859375
10,2021-11-01,2022-11-01,LLY,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.16879996008300768,12.0,0.4511199951171875
11,2021-11-01,2022-11-01,XOM,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.5429991801452637,10.0,0.6867360046386719
12,2021-11-01,2022-11-01,JPM,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.08551697610473602,11.0,-0.2547360336303711
13,2021-11-01,2022-11-01,JNJ,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.106793956970215,8.0,0.06679498138427735
14,2021-11-01,2022-11-01,V,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.003465098754882638,9.0,-0.02491001434326172
15,2021-11-01,2022-11-01,AVGO,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.07581798571777326,11.0,-0.10427398681640625
16,2021-11-01,2022-11-01,PG,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.09571604595947301,6.0,-0.055790008544921874
17,2021-11-01,2022-11-01,MA,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.03017496008300768,13.0,-0.01702298583984375
18,2021-11-01,2022-11-01,HD,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.0321680340576173,12.0,-0.1899450164794922
19,2021-11-01,2022-11-01,CVX,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.8472298630371093,7.0,0.5774189575195312
20,2021-11-01,2022-11-01,MRK,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.2682440032653809,6.0,0.15096800689697265
21,2021-11-01,2022-11-01,ABBV,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.25321405743408193,7.0,0.2748329681396484
22,2021-11-01,2022-11-01,PEP,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.08402989685058601,6.0,0.12598404541015626
23,2021-11-01,2022-11-01,ADBE,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.0018720288085936772,14.0,-0.4825500183105469
24,2021-11-01,2022-11-01,COST,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.29408712597656267,8.0,0.019260009765625
25,2021-11-01,2022-11-01,KO,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.08015901206970229,6.0,0.0655040054321289
26,2021-11-01,2022-11-01,CSCO,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.03445094760131851,9.0,-0.18992596740722656
27,2021-11-01,2022-11-01,WMT,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.03791205056762701,10.0,-0.049235943603515624
28,2021-11-01,2022-11-01,TMO,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.15339199731445316,11.0,-0.18169500732421875
29,2021-11-01,2022-11-01,PFE,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.14469590182495104,9.0,0.0666389965057373
30,2021-11-01,2022-11-01,MCD,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.08172200177001941,7.0,0.08611200714111328
31,2021-11-01,2022-11-01,CRM,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.08168801525878916,17.0,-0.46256104431152345
32,2021-11-01,2022-11-01,ACN,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.13711285803222636,10.0,-0.19997603759765625
33,2021-11-01,2022-11-01,BAC,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.09230992074584975,12.0,-0.24564794921875
34,2021-11-01,2022-11-01,NFLX,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.07140490081787157,22.0,-0.5450059692382813
35,2021-11-01,2022-11-01,CMCSA,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.030805998786926102,8.0,-0.39193197231292726
36,2021-11-01,2022-11-01,LIN,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.02186214978027365,10.0,-0.0768599853515625
37,2021-11-01,2022-11-01,ABT,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.1982669909362795,9.0,-0.231
38,2021-11-01,2022-11-01,ORCL,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.06375303924560521,11.0,-0.17125497436523437
39,2021-11-01,2022-11-01,AMD,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.367722056716919,22.0,-0.5148430156707764
40,2021-11-01,2022-11-01,DHR,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.11329700781250031,12.0,-0.185631982421875
41,2021-11-01,2022-11-01,DIS,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.17096400747680654,11.0,-0.36917000885009765
42,2021-11-01,2022-11-01,WFC,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.049904921707153334,13.0,-0.11039594993591309
43,2021-11-01,2022-11-01,TXN,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.06594283361816415,11.0,-0.1422519805908203
44,2021-11-01,2022-11-01,PM,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.08320193557739258,9.0,-0.01679899673461914
45,2021-11-01,2022-11-01,INTC,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.0019639323730469187,12.0,-0.4245119785308838
46,2021-11-01,2022-11-01,INTU,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.30227008569335906,13.0,-0.29009599609375
47,2021-11-01,2022-11-01,CAT,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.6079680220336915,8.0,0.0531840087890625
48,2021-11-01,2022-11-01,COP,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.8386559418029785,11.0,0.6901
49,2021-11-01,2022-11-01,VZ,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.2238499553527832,11.0,-0.2929040344238281
50,2021-11-01,2022-11-01,overall,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.09923307982864393,,-0.11147469300460815
trail stop=0.05, fixed stop loss=None, profit target=None
