,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2020-08-20,2023-08-20,AAPL,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.1399577515563963,21.0,0.47220603332519534
1,2020-08-20,2023-08-20,MSFT,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4057069151611327,28.0,0.4687400421142578
2,2020-08-20,2023-08-20,AMZN,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4481925765380858,37.0,-0.1898909912109375
3,2020-08-20,2023-08-20,NVDA,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,2.5006318935241705,53.0,2.554955889892578
4,2020-08-20,2023-08-20,GOOGL,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.8408983670043937,31.0,0.6129584884643555
5,2020-08-20,2023-08-20,GOOG,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.9018307989196775,31.0,0.6176834884643555
6,2020-08-20,2023-08-20,META,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.33345910720825106,54.0,0.0526879638671875
7,2020-08-20,2023-08-20,TSLA,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,5.977208560577396,54.0,0.60705654296875
8,2020-08-20,2023-08-20,BRK-B,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5392188946533201,18.0,0.70291201171875
9,2020-08-20,2023-08-20,UNH,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.35427609960937534,21.0,0.573841049194336
10,2020-08-20,2023-08-20,LLY,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,2.4709477947998035,25.0,2.607593975830078
11,2020-08-20,2023-08-20,XOM,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.3323601833038337,33.0,1.6630240295410157
12,2020-08-20,2023-08-20,JPM,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4232932299804692,25.0,0.5263199844360351
13,2020-08-20,2023-08-20,JNJ,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.17034414154052702,15.0,0.13906204833984376
14,2020-08-20,2023-08-20,V,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3197352124023437,21.0,0.1632960205078125
15,2020-08-20,2023-08-20,AVGO,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7199230297851565,30.0,1.4910301208496093
16,2020-08-20,2023-08-20,PG,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3402581190795898,13.0,0.11453690643310546
17,2020-08-20,2023-08-20,MA,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.1530919976806641,28.0,0.15906501770019532
18,2020-08-20,2023-08-20,HD,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.10694586376953084,29.0,0.16341500854492189
19,2020-08-20,2023-08-20,CVX,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.7119607877807634,25.0,0.8902529571533203
20,2020-08-20,2023-08-20,MRK,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4889270897827142,20.0,0.3451933364868164
21,2020-08-20,2023-08-20,ABBV,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7671692836914066,20.0,0.5768700256347656
22,2020-08-20,2023-08-20,PEP,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.29430481488037114,13.0,0.3026579376220703
23,2020-08-20,2023-08-20,ADBE,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.7991761434326174,29.0,0.05929998779296875
24,2020-08-20,2023-08-20,COST,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.8746409752197262,20.0,0.5918030212402344
25,2020-08-20,2023-08-20,KO,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.20776102363586432,13.0,0.2869600482940674
26,2020-08-20,2023-08-20,CSCO,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.6802089938354496,20.0,0.3004279891967773
27,2020-08-20,2023-08-20,WMT,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.07766481637573269,22.0,0.207935888671875
28,2020-08-20,2023-08-20,TMO,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.306492174682617,28.0,0.253621044921875
29,2020-08-20,2023-08-20,PFE,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7839122240142816,24.0,-0.002073846435546875
30,2020-08-20,2023-08-20,MCD,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.1116549650878911,16.0,0.33774193115234374
31,2020-08-20,2023-08-20,CRM,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.6798412904052736,39.0,-0.021995965576171873
32,2020-08-20,2023-08-20,ACN,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.8029488035278322,23.0,0.2785860076904297
33,2020-08-20,2023-08-20,BAC,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.672565122177124,31.0,0.15959800910949706
34,2020-08-20,2023-08-20,NFLX,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.8818195053710937,44.0,-0.186739990234375
35,2020-08-20,2023-08-20,CMCSA,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5105640413513185,22.0,0.05751895065307617
36,2020-08-20,2023-08-20,LIN,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.471157213378907,23.0,0.5191600341796875
37,2020-08-20,2023-08-20,ABT,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.0320919711914059,23.0,0.020384017944335937
38,2020-08-20,2023-08-20,ORCL,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.0034661047363282,24.0,1.10160001373291
39,2020-08-20,2023-08-20,AMD,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.5880167236022942,57.0,0.27216000366210935
40,2020-08-20,2023-08-20,DHR,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3147449819335938,27.0,0.2196
41,2020-08-20,2023-08-20,DIS,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5086218332519534,30.0,-0.32884796905517577
42,2020-08-20,2023-08-20,WFC,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.2552837315521235,32.0,0.789375
43,2020-08-20,2023-08-20,TXN,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.1793011314086918,25.0,0.20102398681640626
44,2020-08-20,2023-08-20,PM,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3489230042419433,19.0,0.20497799224853516
45,2020-08-20,2023-08-20,INTC,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.2548004517745976,40.0,-0.3333259628295898
46,2020-08-20,2023-08-20,INTU,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.2640000029296876,33.0,0.5142899810791015
47,2020-08-20,2023-08-20,CAT,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.4994359292602537,24.0,0.9815039428710938
48,2020-08-20,2023-08-20,COP,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,2.5728918652496335,34.0,2.0179640117645263
