,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2020-08-20,2023-08-20,AAPL,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.654180062133789,12.0,0.47220603332519534
1,2020-08-20,2023-08-20,MSFT,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.02828208148193371,17.0,0.4687400421142578
2,2020-08-20,2023-08-20,AMZN,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.2154337745666504,19.0,-0.1898909912109375
3,2020-08-20,2023-08-20,NVDA,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.20315835400390642,18.0,2.554955889892578
4,2020-08-20,2023-08-20,GOOGL,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.31611151358032163,16.0,0.6129584884643555
5,2020-08-20,2023-08-20,GOOG,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.30674783758544943,15.0,0.6176834884643555
6,2020-08-20,2023-08-20,META,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.4570439915466306,22.0,0.0526879638671875
7,2020-08-20,2023-08-20,TSLA,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,1.615166901245118,22.0,0.60705654296875
8,2020-08-20,2023-08-20,BRK-B,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.3521440036621092,12.0,0.70291201171875
9,2020-08-20,2023-08-20,UNH,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.0009241237792966785,14.0,0.573841049194336
10,2020-08-20,2023-08-20,LLY,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,1.588404012268066,11.0,2.607593975830078
11,2020-08-20,2023-08-20,XOM,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.7083978697357175,17.0,1.6630240295410157
12,2020-08-20,2023-08-20,JPM,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.11116707827758783,17.0,0.5263199844360351
