,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2018-08-20,2023-08-20,AAPL,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,5.951309560897824,34.0,2.2315625705718993
1,2018-08-20,2023-08-20,MSFT,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.1486250563354485,44.0,1.9493730766296387
2,2018-08-20,2023-08-20,AMZN,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.4123229407958977,53.0,0.4174756851196289
3,2018-08-20,2023-08-20,NVDA,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,6.421551077514651,84.0,5.973582857513428
4,2018-08-20,2023-08-20,GOOGL,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.6070844702453617,46.0,1.0817087375640868
5,2018-08-20,2023-08-20,GOOG,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.6836903302764894,47.0,1.1174047565460206
6,2018-08-20,2023-08-20,META,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.42873828109741,71.0,0.631275
7,2018-08-20,2023-08-20,TSLA,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,92.97794959598542,84.0,9.473468609619141
8,2018-08-20,2023-08-20,BRK-B,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.120369828613281,30.0,0.6772699569702149
9,2018-08-20,2023-08-20,UNH,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.6480500787353514,40.0,0.8969520324707031
10,2018-08-20,2023-08-20,LLY,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,3.3770856369628905,40.0,4.141733934020996
11,2018-08-20,2023-08-20,XOM,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.866779098724365,52.0,0.3934980422973633
12,2018-08-20,2023-08-20,JPM,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.9184552335815435,44.0,0.2988449867248535
13,2018-08-20,2023-08-20,JNJ,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.48191616894531214,24.0,0.2599530044555664
14,2018-08-20,2023-08-20,V,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7487662782592776,36.0,0.6806099700927735
15,2018-08-20,2023-08-20,AVGO,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.4457299391479483,53.0,2.971776123046875
16,2018-08-20,2023-08-20,PG,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.9191140758666992,22.0,0.819909927368164
17,2018-08-20,2023-08-20,MA,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.04468510571289,46.0,0.899616064453125
18,2018-08-20,2023-08-20,HD,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.9418917640991196,41.0,0.6472000122070313
19,2018-08-20,2023-08-20,CVX,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.4253787677612304,46.0,0.3624599487304688
20,2018-08-20,2023-08-20,MRK,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3813302528076167,39.0,0.629433943939209
21,2018-08-20,2023-08-20,ABBV,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.6283504724731448,35.0,0.5356020217895507
22,2018-08-20,2023-08-20,PEP,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.791733832427979,21.0,0.5510579681396485
23,2018-08-20,2023-08-20,ADBE,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,3.3562741923828128,48.0,1.0334800415039063
