,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
30,2020-08-20,2023-08-20,MCD,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.09295594012451147,14.0,0.33774193115234374
31,2020-08-20,2023-08-20,CRM,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.16941498223876897,19.0,-0.021995965576171873
32,2020-08-20,2023-08-20,ACN,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.020667922912597534,16.0,0.2785860076904297
33,2020-08-20,2023-08-20,BAC,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.206814169754029,16.0,0.15959800910949706
34,2020-08-20,2023-08-20,NFLX,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.15728804010009753,20.0,-0.186739990234375
35,2020-08-20,2023-08-20,CMCSA,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.25307680523681647,14.0,0.05751895065307617
36,2020-08-20,2023-08-20,LIN,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.18234996557617233,14.0,0.5191600341796875
37,2020-08-20,2023-08-20,ABT,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.23221800759887645,14.0,0.020384017944335937
38,2020-08-20,2023-08-20,ORCL,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7239581911163332,14.0,1.10160001373291
39,2020-08-20,2023-08-20,AMD,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.790283832977296,20.0,0.27216000366210935
40,2020-08-20,2023-08-20,DHR,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.1501498620605471,15.0,0.2196
41,2020-08-20,2023-08-20,DIS,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.18916189282226534,16.0,-0.32884796905517577
42,2020-08-20,2023-08-20,WFC,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5495980186920167,18.0,0.789375
43,2020-08-20,2023-08-20,TXN,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.023824148498535213,16.0,0.20102398681640626
44,2020-08-20,2023-08-20,PM,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5743771083068845,11.0,0.20497799224853516
45,2020-08-20,2023-08-20,INTC,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3132889747314457,19.0,-0.3333259628295898
46,2020-08-20,2023-08-20,INTU,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.35441185070800785,17.0,0.5142899810791015
47,2020-08-20,2023-08-20,CAT,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7018630753173831,18.0,0.9815039428710938
48,2020-08-20,2023-08-20,COP,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.2970701586151121,21.0,2.0179640117645263
49,2020-08-20,2023-08-20,VZ,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.17584594567871062,14.0,-0.4356819793701172
50,2020-08-20,2023-08-20,overall,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3518625033612063,,0.47364668074798577
trail stop=0.05, fixed stop loss=0.03, profit target=None
maximum market value in a day: ,542199.5799064636
