,start,end,stock,buy strategy,sell strategy,revenue,trade times,revenue if buy and hold
29,2008-03-01,2009-03-01,NFLX,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.21686145545673335,12.0,0.1712657512664795
30,2008-03-01,2009-03-01,CMCSA,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.06431098752975485,3.0,-0.346999979019165
31,2008-03-01,2009-03-01,LIN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.07900006452941871,8.0,-0.2976599624633789
32,2008-03-01,2009-03-01,ABT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.10606414649963372,6.0,-0.11049750328063965
33,2008-03-01,2009-03-01,ORCL,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.2364179265213016,11.0,-0.17970704221725464
34,2008-03-01,2009-03-01,AMD,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.6182879551630027,6.0,-0.6773820239782333
35,2008-03-01,2009-03-01,DHR,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.07982538032531757,6.0,-0.3162433776855469
36,2008-03-01,2009-03-01,DIS,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.09400297833251953,7.0,-0.48171198120117187
37,2008-03-01,2009-03-01,WFC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.14068312829589869,7.0,-0.580242015838623
38,2008-03-01,2009-03-01,TXN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.03454894814681993,5.0,-0.5203719974517822
39,2008-03-01,2009-03-01,INTC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.047171047397613075,7.0,-0.3627730228424072
40,2008-03-01,2009-03-01,INTU,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.020723013618469305,6.0,-0.1521099433898926
41,2008-03-01,2009-03-01,CAT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.09173899243164087,9.0,-0.6608239501953125
42,2008-03-01,2009-03-01,COP,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.0016101263275144447,4.0,-0.5516221687316895
43,2008-03-01,2009-03-01,VZ,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.14714613201904286,6.0,-0.21005279731750487
44,2008-03-01,2009-03-01,overall,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.14374606173862448,,-0.33979140589237217
trail stop=0.05, fixed stop loss=0.03, profit target=None
