,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2020-08-20,2023-08-20,AAPL,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.8849931473388671,14.0,0.47220603332519534
1,2020-08-20,2023-08-20,MSFT,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.2717789086303708,17.0,0.4687400421142578
2,2020-08-20,2023-08-20,AMZN,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.2366077462158204,14.0,-0.1898909912109375
3,2020-08-20,2023-08-20,NVDA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,2.753228562377931,36.0,2.554955889892578
4,2020-08-20,2023-08-20,GOOGL,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.788995803497314,16.0,0.6129584884643555
5,2020-08-20,2023-08-20,GOOG,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.8863817048950193,14.0,0.6176834884643555
6,2020-08-20,2023-08-20,META,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.2619980694580076,21.0,0.0526879638671875
7,2020-08-20,2023-08-20,TSLA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,3.218239452575685,35.0,0.60705654296875
8,2020-08-20,2023-08-20,BRK-B,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.47314089666748005,13.0,0.70291201171875
9,2020-08-20,2023-08-20,UNH,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.168824072387695,22.0,0.573841049194336
10,2020-08-20,2023-08-20,LLY,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,1.2191260048828123,27.0,2.607593975830078
11,2020-08-20,2023-08-20,XOM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,1.2804662038421626,26.0,1.6630240295410157
12,2020-08-20,2023-08-20,JPM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3858298790283203,17.0,0.5263199844360351
13,2020-08-20,2023-08-20,JNJ,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.07914513708496124,14.0,0.13906204833984376
14,2020-08-20,2023-08-20,V,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.16869300604248055,13.0,0.1632960205078125
15,2020-08-20,2023-08-20,AVGO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.9765501140136715,22.0,1.4910301208496093
16,2020-08-20,2023-08-20,PG,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.10601693597412122,11.0,0.11453690643310546
