,start,end,stock,buy strategy,sell strategy,revenue,trade times,revenue if buy and hold
18,2020-06-01,2021-06-01,HD,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.188816018798828,3.0,0.28648004150390627
19,2020-06-01,2021-06-01,CVX,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.044047944580078366,7.0,0.1177
20,2020-06-01,2021-06-01,MRK,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.11943229354858413,6.0,-0.04587498626708984
21,2020-06-01,2021-06-01,ABBV,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.07477297271728511,3.0,0.2475
22,2020-06-01,2021-06-01,PEP,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.05753400683593773,4.0,0.1121249771118164
23,2020-06-01,2021-06-01,ADBE,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.020444020751953212,7.0,0.28724998474121094
24,2020-06-01,2021-06-01,COST,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.13719802392578132,4.0,0.2239359375
25,2020-06-01,2021-06-01,KO,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.031337025680541954,5.0,0.1759599838256836
26,2020-06-01,2021-06-01,CSCO,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.06600003457641597,4.0,0.14190004920959473
27,2020-06-01,2021-06-01,WMT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.029655194091796875,6.0,0.14455999755859375
28,2020-06-01,2021-06-01,TMO,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.276700850708008,5.0,0.33647603759765626
29,2020-06-01,2021-06-01,PFE,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.2538211603240967,4.0,0.1510760227203369
30,2020-06-01,2021-06-01,MCD,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.04373501776123048,6.0,0.24634397735595703
31,2020-06-01,2021-06-01,CRM,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.02211500067138677,6.0,0.3457440307617187
32,2020-06-01,2021-06-01,ACN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.118085932067871,5.0,0.3860219940185547
33,2020-06-01,2021-06-01,BAC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.12697604490661635,7.0,0.7218679504394532
34,2020-06-01,2021-06-01,NFLX,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.01634317614746087,6.0,0.17684696350097656
35,2020-06-01,2021-06-01,CMCSA,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.2016930414276125,4.0,0.4255679962158203
36,2020-06-01,2021-06-01,LIN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.1153140347900393,5.0,0.4578240234375
37,2020-06-01,2021-06-01,ABT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.09115501852417,5.0,0.2529479934692383
38,2020-06-01,2021-06-01,ORCL,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.10041113352966313,6.0,0.4827839340209961
39,2020-06-01,2021-06-01,AMD,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.48905095895385764,6.0,0.4919700141906738
40,2020-06-01,2021-06-01,DHR,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.22070605590820305,4.0,0.54456005859375
41,2020-06-01,2021-06-01,DIS,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.10857102734375003,3.0,0.5029919769287109
42,2020-06-01,2021-06-01,WFC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.31137501624298075,8.0,0.7243470394134521
43,2020-06-01,2021-06-01,TXN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.0836561528930666,6.0,0.6044640563964844
44,2020-06-01,2021-06-01,PM,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.2022520376892091,3.0,0.3056399917602539
45,2020-06-01,2021-06-01,INTC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.22032295643615743,7.0,-0.07631402702331543
46,2020-06-01,2021-06-01,INTU,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.10857413171386689,8.0,0.5070759460449219
47,2020-06-01,2021-06-01,CAT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.2157499222412107,6.0,0.9887560150146485
48,2020-06-01,2021-06-01,COP,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.06456602467346202,4.0,0.2840500526428223
49,2020-06-01,2021-06-01,VZ,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.0003529954528807139,4.0,0.012709051895141602
50,2020-06-01,2021-06-01,overall,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.11431993194381707,,0.40510333172607416
trail stop=0.05, fixed stop loss=0.03, profit target=None
