,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
13,2008-03-01,2010-03-01,MA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.444121156639099,15.0,0.18979296684265137
14,2008-03-01,2010-03-01,HD,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.13669003091430676,11.0,0.15165902252197266
15,2008-03-01,2010-03-01,CVX,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.03509515228271484,6.0,-0.16985993041992187
16,2008-03-01,2010-03-01,MRK,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.10269713050842275,6.0,-0.1623720863342285
17,2008-03-01,2010-03-01,PEP,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.01967296662902827,4.0,-0.10933995666503907
18,2008-03-01,2010-03-01,ADBE,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.14920595788574245,12.0,0.05441602783203125
19,2008-03-01,2010-03-01,COST,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.2690370739898681,9.0,-0.024485953903198243
20,2008-03-01,2010-03-01,KO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.07264100817871094,5.0,-0.10646998710632324
21,2008-03-01,2010-03-01,CSCO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.12981793331909175,6.0,-0.002862987518310547
22,2008-03-01,2010-03-01,WMT,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.06755396562194801,7.0,0.08360000610351563
23,2008-03-01,2010-03-01,TMO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.10771503709411663,9.0,-0.11951998901367188
24,2008-03-01,2010-03-01,PFE,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.12550346874999976,5.0,-0.21092033596038817
25,2008-03-01,2010-03-01,MCD,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.12635006549072314,11.0,0.2009719741821289
26,2008-03-01,2010-03-01,CRM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.564748302333832,17.0,0.15605994033813478
27,2008-03-01,2010-03-01,ACN,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.03843888931274432,10.0,0.14557400436401366
28,2008-03-01,2010-03-01,BAC,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.19498191886520327,12.0,-0.5742600116729736
29,2008-03-01,2010-03-01,NFLX,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.5548783840274809,21.0,1.1345544370651246
30,2008-03-01,2010-03-01,CMCSA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.2997670964584349,8.0,-0.17799997329711914
31,2008-03-01,2010-03-01,LIN,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.10003795645141618,13.0,-0.07146296997070313
32,2008-03-01,2010-03-01,ABT,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.030421783447265444,7.0,0.01969818515777588
33,2008-03-01,2010-03-01,ORCL,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.02133409137725812,13.0,0.30038993968963623
34,2008-03-01,2010-03-01,AMD,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,1.7825050517120362,16.0,0.17008494358062745
35,2008-03-01,2010-03-01,DHR,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.03492961003112796,9.0,-0.0039025840759277343
36,2008-03-01,2010-03-01,DIS,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.0064558437423707805,11.0,-0.03603600234985352
37,2008-03-01,2010-03-01,WFC,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.23615691770935035,23.0,-0.05293802375793457
38,2008-03-01,2010-03-01,TXN,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.250436032447815,7.0,-0.18537003822326661
39,2008-03-01,2010-03-01,INTC,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.3133000650863647,10.0,0.025948022842407225
40,2008-03-01,2010-03-01,INTU,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.21375094718170148,8.0,0.20293704528808593
41,2008-03-01,2010-03-01,CAT,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.40848494866943386,12.0,-0.21963996887207032
42,2008-03-01,2010-03-01,COP,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.0501836428070068,7.0,-0.4241590274810791
43,2008-03-01,2010-03-01,VZ,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.13608839998626718,4.0,-0.1989856834411621
44,2008-03-01,2010-03-01,overall,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.04548881324411358,,0.01737995184551586
trail stop=0.05, fixed stop loss=None, profit target=None
