,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2018-08-20,2023-08-20,AAPL,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,3.6356674563446054,19.0,2.2315625705718993
1,2018-08-20,2023-08-20,MSFT,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5313799316101062,30.0,1.9493730766296387
2,2018-08-20,2023-08-20,AMZN,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7598952754516595,33.0,0.4174756851196289
3,2018-08-20,2023-08-20,NVDA,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7248060059661864,36.0,5.973582857513428
4,2018-08-20,2023-08-20,GOOGL,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7759933465270992,26.0,1.0817087375640868
5,2018-08-20,2023-08-20,GOOG,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7157310438690183,28.0,1.1174047565460206
6,2018-08-20,2023-08-20,META,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.8397640166931153,35.0,0.631275
7,2018-08-20,2023-08-20,TSLA,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,7.146900627132421,39.0,9.473468609619141
8,2018-08-20,2023-08-20,BRK-B,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.6297179696655268,22.0,0.6772699569702149
9,2018-08-20,2023-08-20,UNH,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.10623930456542985,26.0,0.8969520324707031
10,2018-08-20,2023-08-20,LLY,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,2.280553057220458,22.0,4.141733934020996
11,2018-08-20,2023-08-20,XOM,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.22282889662170347,31.0,0.3934980422973633
12,2018-08-20,2023-08-20,JPM,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.5199630450439445,27.0,0.2988449867248535
13,2018-08-20,2023-08-20,JNJ,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.1883731674804687,20.0,0.2599530044555664
14,2018-08-20,2023-08-20,V,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.34603963134765636,25.0,0.6806099700927735
15,2018-08-20,2023-08-20,AVGO,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.8856539703979485,28.0,2.971776123046875
16,2018-08-20,2023-08-20,PG,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.813669976348877,14.0,0.819909927368164
17,2018-08-20,2023-08-20,MA,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3021440960083011,30.0,0.899616064453125
18,2018-08-20,2023-08-20,HD,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,1.3766627734374997,23.0,0.6472000122070313
19,2018-08-20,2023-08-20,CVX,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4994069297485352,28.0,0.3624599487304688
20,2018-08-20,2023-08-20,MRK,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_AND_FIXED_SL,0.25051039935302744,25.0,0.629433943939209
