,start,end,stock,buy strategy,sell strategy,revenue,trade times,revenue if buy and hold
11,2020-06-01,2021-06-01,XOM,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.3127580191345218,6.0,0.26114400329589843
12,2020-06-01,2021-06-01,JPM,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.5384930480957033,7.0,0.662964070892334
13,2020-06-01,2021-06-01,JNJ,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.02006387084960916,6.0,0.14780198364257813
14,2020-06-01,2021-06-01,V,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.1484919718627929,7.0,0.16804498443603516
15,2020-06-01,2021-06-01,AVGO,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.17603994494628913,12.0,0.6199559875488281
16,2020-06-01,2021-06-01,PG,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.04862310729980436,5.0,0.14960005187988282
17,2020-06-01,2021-06-01,MA,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.1282908431396483,11.0,0.19529397583007813
18,2020-06-01,2021-06-01,HD,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.01563801898193342,9.0,0.28648004150390627
19,2020-06-01,2021-06-01,CVX,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.19890689822387703,5.0,0.1177
20,2020-06-01,2021-06-01,MRK,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.08397076129150391,4.0,-0.04587498626708984
21,2020-06-01,2021-06-01,ABBV,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.0005639064331053305,8.0,0.2475
22,2020-06-01,2021-06-01,PEP,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.054523112609863346,6.0,0.1121249771118164
23,2020-06-01,2021-06-01,ADBE,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.3227808840332031,9.0,0.28724998474121094
24,2020-06-01,2021-06-01,COST,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.028883908081054687,8.0,0.2239359375
25,2020-06-01,2021-06-01,KO,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.14672895307922373,5.0,0.1759599838256836
26,2020-06-01,2021-06-01,CSCO,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.08702998934936514,5.0,0.14190004920959473
27,2020-06-01,2021-06-01,WMT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.07128401666259779,6.0,0.14455999755859375
28,2020-06-01,2021-06-01,TMO,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.2681921236572269,9.0,0.33647603759765626
29,2020-06-01,2021-06-01,PFE,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.004659372055053427,6.0,0.1510760227203369
30,2020-06-01,2021-06-01,MCD,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.04780695800781232,6.0,0.24634397735595703
31,2020-06-01,2021-06-01,CRM,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.4462111264648438,10.0,0.3457440307617187
32,2020-06-01,2021-06-01,ACN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.2599940211791993,6.0,0.3860219940185547
33,2020-06-01,2021-06-01,BAC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.6956108267593383,7.0,0.7218679504394532
34,2020-06-01,2021-06-01,NFLX,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.027452991088866657,15.0,0.17684696350097656
35,2020-06-01,2021-06-01,CMCSA,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.2474550194396974,8.0,0.4255679962158203
36,2020-06-01,2021-06-01,LIN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.3856009693603517,8.0,0.4578240234375
37,2020-06-01,2021-06-01,ABT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.06777489993286144,10.0,0.2529479934692383
38,2020-06-01,2021-06-01,ORCL,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.37084886294555636,8.0,0.4827839340209961
39,2020-06-01,2021-06-01,AMD,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.6082749513854977,13.0,0.4919700141906738
40,2020-06-01,2021-06-01,DHR,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.5544390969848633,5.0,0.54456005859375
41,2020-06-01,2021-06-01,DIS,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.3934699534606934,8.0,0.5029919769287109
42,2020-06-01,2021-06-01,WFC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.7357409876708981,6.0,0.7243470394134521
43,2020-06-01,2021-06-01,TXN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.5116720267944338,8.0,0.6044640563964844
44,2020-06-01,2021-06-01,PM,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.1439070346984863,6.0,0.3056399917602539
45,2020-06-01,2021-06-01,INTC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.059840893295288335,6.0,-0.07631402702331543
46,2020-06-01,2021-06-01,INTU,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.14908287353515642,11.0,0.5070759460449219
47,2020-06-01,2021-06-01,CAT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.5239259213867188,8.0,0.9887560150146485
48,2020-06-01,2021-06-01,COP,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.2749589185180661,8.0,0.2840500526428223
49,2020-06-01,2021-06-01,VZ,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.05830594268798832,4.0,0.012709051895141602
50,2020-06-01,2021-06-01,overall,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.3126776916151424,,0.40510333172607416
trail stop=0.05, fixed stop loss=0.03, profit target=None
