,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2018-08-20,2023-08-20,AAPL,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,6.65707144100952,28.0,2.2315625705718993
1,2018-08-20,2023-08-20,MSFT,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.5683040875244143,38.0,1.9493730766296387
2,2018-08-20,2023-08-20,AMZN,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.547503897827149,48.0,0.4174756851196289
3,2018-08-20,2023-08-20,NVDA,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,7.000743649948124,75.0,5.973582857513428
4,2018-08-20,2023-08-20,GOOGL,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.8228426738281243,40.0,1.0817087375640868
5,2018-08-20,2023-08-20,GOOG,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.8075884583892818,40.0,1.1174047565460206
6,2018-08-20,2023-08-20,META,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.6333570944519036,59.0,0.631275
7,2018-08-20,2023-08-20,TSLA,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,108.7132391897965,75.0,9.473468609619141
8,2018-08-20,2023-08-20,BRK-B,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.150715876892089,28.0,0.6772699569702149
9,2018-08-20,2023-08-20,UNH,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.7584780735473625,38.0,0.8969520324707031
10,2018-08-20,2023-08-20,LLY,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,3.4102976434631347,36.0,4.141733934020996
11,2018-08-20,2023-08-20,XOM,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,2.027847345275878,46.0,0.3934980422973633
12,2018-08-20,2023-08-20,JPM,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.7245093275451654,42.0,0.2988449867248535
13,2018-08-20,2023-08-20,JNJ,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.4682421505126949,22.0,0.2599530044555664
14,2018-08-20,2023-08-20,V,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.8904062800903313,31.0,0.6806099700927735
15,2018-08-20,2023-08-20,AVGO,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,2.035458979431153,44.0,2.971776123046875
16,2018-08-20,2023-08-20,PG,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.8430120272827145,19.0,0.819909927368164
17,2018-08-20,2023-08-20,MA,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.8584090474853514,44.0,0.899616064453125
18,2018-08-20,2023-08-20,HD,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.233944732482909,35.0,0.6472000122070313
19,2018-08-20,2023-08-20,CVX,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.500956544036866,41.0,0.3624599487304688
20,2018-08-20,2023-08-20,MRK,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.8637563729858397,27.0,0.629433943939209
21,2018-08-20,2023-08-20,ABBV,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.522355255203248,31.0,0.5356020217895507
22,2018-08-20,2023-08-20,PEP,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.7182798385925293,21.0,0.5510579681396485
23,2018-08-20,2023-08-20,ADBE,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,3.2546350598754885,42.0,1.0334800415039063
24,2018-08-20,2023-08-20,COST,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.7911169185791007,27.0,1.3656369842529297
25,2018-08-20,2023-08-20,KO,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.6490360088806155,21.0,0.3028860260009766
26,2018-08-20,2023-08-20,CSCO,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.0421962512207035,34.0,0.19051199340820313
27,2018-08-20,2023-08-20,WMT,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.5208897570800786,28.0,0.644071923828125
28,2018-08-20,2023-08-20,TMO,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.4432065391235356,33.0,1.2996320236206054
29,2018-08-20,2023-08-20,PFE,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.1743837820510856,32.0,-0.08683197631835937
30,2018-08-20,2023-08-20,MCD,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.842341987854004,22.0,0.7323659851074219
31,2018-08-20,2023-08-20,CRM,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.1775570594482412,55.0,0.402015966796875
32,2018-08-20,2023-08-20,ACN,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,2.584366606567383,29.0,0.8269200439453125
33,2018-08-20,2023-08-20,BAC,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,2.5039404833068852,45.0,-0.0568480073928833
34,2018-08-20,2023-08-20,NFLX,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.331142517700196,64.0,0.23039996337890625
35,2018-08-20,2023-08-20,CMCSA,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.303231053192139,31.0,0.2913059440612793
36,2018-08-20,2023-08-20,LIN,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.0140532396850588,34.0,1.3659030807495116
37,2018-08-20,2023-08-20,ABT,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.759591838989257,31.0,0.601677995300293
38,2018-08-20,2023-08-20,ORCL,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,2.104342093002319,32.0,1.4016240188598632
39,2018-08-20,2023-08-20,AMD,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,11.48142782032776,87.0,4.273499870300293
40,2018-08-20,2023-08-20,DHR,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.9947451518859864,33.0,1.4932170181274413
41,2018-08-20,2023-08-20,DIS,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.0194907699279794,43.0,-0.23166698913574219
42,2018-08-20,2023-08-20,WFC,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,2.065667656097413,47.0,-0.27935697937011716
43,2018-08-20,2023-08-20,TXN,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.3300590139465328,44.0,0.5228860610961914
44,2018-08-20,2023-08-20,PM,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.9467399217224116,31.0,0.11540398559570313
45,2018-08-20,2023-08-20,INTC,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.3360147337799078,52.0,-0.295625
46,2018-08-20,2023-08-20,INTU,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,2.4206272943725584,48.0,1.33708798828125
47,2018-08-20,2023-08-20,CAT,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,3.5300788974914545,40.0,0.9729359252929688
48,2018-08-20,2023-08-20,COP,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,4.377216745422363,53.0,0.6594570602416993
49,2018-08-20,2023-08-20,VZ,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,-0.3119199631652835,32.0,-0.3907540222167969
50,2018-08-20,2023-08-20,overall,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,4.048869984519349,,1.1272721231117249
trail stop=0.05, fixed stop loss=None, profit target=None
maximum market value in a day: ,2443801.4151039124
