,start,end,stock,buy strategy,sell strategy,revenue,trade times,revenue if buy and hold
16,2008-03-01,2010-03-01,MRK,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.1211269055252069,17.0,-0.1623720863342285
17,2008-03-01,2010-03-01,PEP,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.07937894252014158,12.0,-0.10933995666503907
18,2008-03-01,2010-03-01,ADBE,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.09379309902954064,15.0,0.05441602783203125
19,2008-03-01,2010-03-01,COST,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.07396402757263186,11.0,-0.024485953903198243
20,2008-03-01,2010-03-01,KO,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.05110951242065403,9.0,-0.10646998710632324
21,2008-03-01,2010-03-01,CSCO,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.25111395762634264,13.0,-0.002862987518310547
22,2008-03-01,2010-03-01,WMT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.06984710408020019,12.0,0.08360000610351563
23,2008-03-01,2010-03-01,TMO,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.051351936813355134,13.0,-0.11951998901367188
24,2008-03-01,2010-03-01,PFE,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.07549533389663647,13.0,-0.21092033596038817
25,2008-03-01,2010-03-01,MCD,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.05019302574157682,9.0,0.2009719741821289
26,2008-03-01,2010-03-01,CRM,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.15392412858581483,17.0,0.15605994033813478
27,2008-03-01,2010-03-01,ACN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.2240339641418461,15.0,0.14557400436401366
28,2008-03-01,2010-03-01,BAC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.8300597472457885,12.0,-0.5742600116729736
29,2008-03-01,2010-03-01,NFLX,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.1965522332048414,19.0,1.1345544370651246
30,2008-03-01,2010-03-01,CMCSA,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.09403992373657256,10.0,-0.17799997329711914
31,2008-03-01,2010-03-01,LIN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.0901170900421137,15.0,-0.07146296997070313
32,2008-03-01,2010-03-01,ABT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.04830574439239499,9.0,0.01969818515777588
33,2008-03-01,2010-03-01,ORCL,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.20894389124298132,17.0,0.30038993968963623
34,2008-03-01,2010-03-01,AMD,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,1.5489756370191579,13.0,0.17008494358062745
35,2008-03-01,2010-03-01,DHR,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.19860584017944358,11.0,-0.0039025840759277343
36,2008-03-01,2010-03-01,DIS,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.13671201582336417,13.0,-0.03603600234985352
37,2008-03-01,2010-03-01,WFC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.27287117118835474,17.0,-0.05293802375793457
38,2008-03-01,2010-03-01,TXN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.030042817600249874,13.0,-0.18537003822326661
39,2008-03-01,2010-03-01,INTC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.007830857372284481,11.0,0.025948022842407225
40,2008-03-01,2010-03-01,INTU,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.3050810058059691,10.0,0.20293704528808593
41,2008-03-01,2010-03-01,CAT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.33818596566772413,16.0,-0.21963996887207032
42,2008-03-01,2010-03-01,COP,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.11180126496887242,11.0,-0.4241590274810791
43,2008-03-01,2010-03-01,VZ,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.11986503077697726,10.0,-0.1989856834411621
44,2008-03-01,2010-03-01,overall,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.04617593832614902,,0.01737995184551586
trail stop=0.05, fixed stop loss=0.03, profit target=None
