,start,end,stock,buy strategy,sell strategy,revenue,trade times,revenue if buy and hold
0,2021-11-01,2022-11-01,AAPL,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.20262696551513673,5.0,0.02934593048095703
1,2021-11-01,2022-11-01,MSFT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.15612607470703133,6.0,-0.291719970703125
2,2021-11-01,2022-11-01,AMZN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.08039786859130854,3.0,-0.38079299926757815
3,2021-11-01,2022-11-01,NVDA,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.060477022827148355,8.0,-0.46853995361328127
4,2021-11-01,2022-11-01,GOOGL,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.09221908276367176,5.0,-0.3380102439880371
5,2021-11-01,2022-11-01,GOOG,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.09602006054687517,5.0,-0.33888658905029295
6,2021-11-01,2022-11-01,META,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.004319985351562536,1.0,-0.7104600219726562
7,2021-11-01,2022-11-01,TSLA,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.339010559814453,15.0,-0.42077603759765625
8,2021-11-01,2022-11-01,BRK-B,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.11059305725097639,4.0,0.030090020751953123
9,2021-11-01,2022-11-01,UNH,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.08140504418945312,11.0,0.2222880859375
10,2021-11-01,2022-11-01,LLY,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.30724100524902387,13.0,0.4511199951171875
11,2021-11-01,2022-11-01,XOM,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.8447100699462888,13.0,0.6867360046386719
12,2021-11-01,2022-11-01,JPM,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.05055505303955106,3.0,-0.2547360336303711
13,2021-11-01,2022-11-01,JNJ,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.04561411523437509,5.0,0.06679498138427735
14,2021-11-01,2022-11-01,V,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.029875983886718676,1.0,-0.02491001434326172
15,2021-11-01,2022-11-01,AVGO,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.0809721635742184,8.0,-0.10427398681640625
16,2021-11-01,2022-11-01,PG,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.13110603503417986,2.0,-0.055790008544921874
17,2021-11-01,2022-11-01,MA,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.041367933837890815,3.0,-0.01702298583984375
18,2021-11-01,2022-11-01,HD,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.015884932983398357,3.0,-0.1899450164794922
