,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2021-11-01,2022-11-01,AAPL,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.18782796551513675,5.0,0.02934593048095703
1,2021-11-01,2022-11-01,MSFT,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.13922706848144534,5.0,-0.291719970703125
2,2021-11-01,2022-11-01,AMZN,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.09902386920165991,3.0,-0.38079299926757815
3,2021-11-01,2022-11-01,NVDA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.05087897137451182,7.0,-0.46853995361328127
4,2021-11-01,2022-11-01,GOOGL,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.07056540722656246,4.0,-0.3380102439880371
5,2021-11-01,2022-11-01,GOOG,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.06791238903808608,4.0,-0.33888658905029295
6,2021-11-01,2022-11-01,META,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.004319985351562536,1.0,-0.7104600219726562
7,2021-11-01,2022-11-01,TSLA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.26385827050781246,11.0,-0.42077603759765625
8,2021-11-01,2022-11-01,BRK-B,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.1330590622558593,3.0,0.030090020751953123
9,2021-11-01,2022-11-01,UNH,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.12495003564453146,9.0,0.2222880859375
10,2021-11-01,2022-11-01,LLY,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.3077339543457034,12.0,0.4511199951171875
11,2021-11-01,2022-11-01,XOM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.747055066833496,13.0,0.6867360046386719
12,2021-11-01,2022-11-01,JPM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.08502605249023436,3.0,-0.2547360336303711
13,2021-11-01,2022-11-01,JNJ,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.09629211291503925,5.0,0.06679498138427735
14,2021-11-01,2022-11-01,V,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.04976398388671878,1.0,-0.02491001434326172
15,2021-11-01,2022-11-01,AVGO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.026946170898437594,7.0,-0.10427398681640625
16,2021-11-01,2022-11-01,PG,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.13110603503417986,2.0,-0.055790008544921874
17,2021-11-01,2022-11-01,MA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,-0.041367933837890815,3.0,-0.01702298583984375
18,2021-11-01,2022-11-01,HD,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.008632932983398496,3.0,-0.1899450164794922
19,2021-11-01,2022-11-01,CVX,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.7080729257202147,6.0,0.5774189575195312
20,2021-11-01,2022-11-01,MRK,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.27716995761108426,7.0,0.15096800689697265
21,2021-11-01,2022-11-01,ABBV,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.23216206582641608,3.0,0.2748329681396484
22,2021-11-01,2022-11-01,PEP,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.07341497790527356,6.0,0.12598404541015626
23,2021-11-01,2022-11-01,ADBE,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.020624981689453124,1.0,-0.4825500183105469
24,2021-11-01,2022-11-01,COST,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.024735040771484456,7.0,0.019260009765625
25,2021-11-01,2022-11-01,KO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_STOP,0.02702990850830065,4.0,0.0655040054321289
