,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2008-03-01,2010-03-01,AAPL,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3616263080005641,12.0,0.6808821535110474
1,2008-03-01,2010-03-01,MSFT,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4257380045547485,5.0,0.062160011291503905
2,2008-03-01,2010-03-01,AMZN,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.6222246602430341,20.0,0.8963595695495605
3,2008-03-01,2010-03-01,NVDA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.43937393776035316,17.0,-0.23366193504333496
4,2008-03-01,2010-03-01,GOOGL,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4621159943809509,7.0,0.15262184658050537
5,2008-03-01,2010-03-01,GOOG,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4619176639404299,7.0,0.15259513664245605
6,2008-03-01,2010-03-01,BRK-B,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.25352898689270026,6.0,-0.11055003356933593
7,2008-03-01,2010-03-01,UNH,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.004039104194641186,18.0,-0.26853495407104494
8,2008-03-01,2010-03-01,LLY,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.04015193426513652,5.0,-0.31541496963500976
9,2008-03-01,2010-03-01,XOM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.15328302105712882,8.0,-0.257075
10,2008-03-01,2010-03-01,JPM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.028308916488647445,11.0,0.05396503829956055
11,2008-03-01,2010-03-01,JNJ,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.06039789727783191,6.0,0.01232000732421875
12,2008-03-01,2010-03-01,PG,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.04778388745117172,6.0,-0.04604999542236328
13,2008-03-01,2010-03-01,MA,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.4188271281890873,18.0,0.18979296684265137
14,2008-03-01,2010-03-01,HD,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.09923899198913605,13.0,0.15165902252197266
15,2008-03-01,2010-03-01,CVX,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.042350934204101395,9.0,-0.16985993041992187
16,2008-03-01,2010-03-01,MRK,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.09568766201019298,7.0,-0.1623720863342285
17,2008-03-01,2010-03-01,PEP,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.011627014877319562,6.0,-0.10933995666503907
18,2008-03-01,2010-03-01,ADBE,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.2236569564666752,12.0,0.05441602783203125
19,2008-03-01,2010-03-01,COST,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.24726403483581563,10.0,-0.024485953903198243
20,2008-03-01,2010-03-01,KO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.09644500830078123,5.0,-0.10646998710632324
21,2008-03-01,2010-03-01,CSCO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.08317597898101795,8.0,-0.002862987518310547
22,2008-03-01,2010-03-01,WMT,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.05297997564697234,9.0,0.08360000610351563
23,2008-03-01,2010-03-01,TMO,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.11373803070068407,10.0,-0.11951998901367188
24,2008-03-01,2010-03-01,PFE,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.12550346874999976,5.0,-0.21092033596038817
25,2008-03-01,2010-03-01,MCD,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.05722606745910652,11.0,0.2009719741821289
26,2008-03-01,2010-03-01,CRM,"MA_SHORT_ABOVE_LONG, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3747595352020271,22.0,0.15605994033813478
