,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2020-08-20,2023-08-20,AAPL,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.2495857763671874,18.0,0.47220603332519534
1,2020-08-20,2023-08-20,MSFT,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.4958669370117188,25.0,0.4687400421142578
2,2020-08-20,2023-08-20,AMZN,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.5148221236267091,34.0,-0.1898909912109375
3,2020-08-20,2023-08-20,NVDA,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,2.5438791902771007,48.0,2.554955889892578
4,2020-08-20,2023-08-20,GOOGL,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.0178600543212883,26.0,0.6129584884643555
5,2020-08-20,2023-08-20,GOOG,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.1242005871276852,26.0,0.6176834884643555
6,2020-08-20,2023-08-20,META,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.5365170288696283,43.0,0.0526879638671875
7,2020-08-20,2023-08-20,TSLA,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,7.222276835021975,48.0,0.60705654296875
8,2020-08-20,2023-08-20,BRK-B,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.5599529453125002,17.0,0.70291201171875
9,2020-08-20,2023-08-20,UNH,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.3104470966796876,21.0,0.573841049194336
10,2020-08-20,2023-08-20,LLY,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,2.2607568064575196,24.0,2.607593975830078
11,2020-08-20,2023-08-20,XOM,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,1.3333173287048337,29.0,1.6630240295410157
12,2020-08-20,2023-08-20,JPM,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.32457225415039065,24.0,0.5263199844360351
13,2020-08-20,2023-08-20,JNJ,"IN_UPTREND, ",SellStrategy.TRAILING_STOP,0.08734713891601532,15.0,0.13906204833984376
