,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
13,2020-06-01,2021-06-01,JNJ,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.055852990051269445,4.0,0.14780198364257813
14,2020-06-01,2021-06-01,V,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.01260397222900374,5.0,0.16804498443603516
15,2020-06-01,2021-06-01,AVGO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.27615986303710943,5.0,0.6199559875488281
16,2020-06-01,2021-06-01,PG,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.11612800015258799,4.0,0.14960005187988282
17,2020-06-01,2021-06-01,MA,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.0658870725097655,6.0,0.19529397583007813
18,2020-06-01,2021-06-01,HD,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.188816018798828,3.0,0.28648004150390627
19,2020-06-01,2021-06-01,CVX,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,-0.02639205316162097,7.0,0.1177
20,2020-06-01,2021-06-01,MRK,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,-0.04226818392944351,5.0,-0.04587498626708984
21,2020-06-01,2021-06-01,ABBV,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.07477297271728511,3.0,0.2475
22,2020-06-01,2021-06-01,PEP,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.05753400683593773,4.0,0.1121249771118164
23,2020-06-01,2021-06-01,ADBE,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.13278996093749992,6.0,0.28724998474121094
24,2020-06-01,2021-06-01,COST,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.13719802392578132,4.0,0.2239359375
25,2020-06-01,2021-06-01,KO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.10811801931762711,3.0,0.1759599838256836
26,2020-06-01,2021-06-01,CSCO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.06600003457641597,4.0,0.14190004920959473
27,2020-06-01,2021-06-01,WMT,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.03870315325927731,5.0,0.14455999755859375
28,2020-06-01,2021-06-01,TMO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.276700850708008,5.0,0.33647603759765626
29,2020-06-01,2021-06-01,PFE,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.2538211603240967,4.0,0.1510760227203369
30,2020-06-01,2021-06-01,MCD,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.08162700701904287,4.0,0.24634397735595703
31,2020-06-01,2021-06-01,CRM,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,-0.06188599963378911,6.0,0.3457440307617187
32,2020-06-01,2021-06-01,ACN,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.1885649902954101,4.0,0.3860219940185547
33,2020-06-01,2021-06-01,BAC,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.323931015274048,6.0,0.7218679504394532
34,2020-06-01,2021-06-01,NFLX,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.01634317614746087,6.0,0.17684696350097656
35,2020-06-01,2021-06-01,CMCSA,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.2016930414276125,4.0,0.4255679962158203
36,2020-06-01,2021-06-01,LIN,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.15136999243164082,4.0,0.4578240234375
37,2020-06-01,2021-06-01,ABT,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.05937901797485338,5.0,0.2529479934692383
38,2020-06-01,2021-06-01,ORCL,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.17903010813903802,5.0,0.4827839340209961
39,2020-06-01,2021-06-01,AMD,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.5080770004882812,5.0,0.4919700141906738
40,2020-06-01,2021-06-01,DHR,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.22070605590820305,4.0,0.54456005859375
41,2020-06-01,2021-06-01,DIS,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.09358202691650386,3.0,0.5029919769287109
42,2020-06-01,2021-06-01,WFC,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.310122016494751,8.0,0.7243470394134521
43,2020-06-01,2021-06-01,TXN,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.0836561528930666,6.0,0.6044640563964844
44,2020-06-01,2021-06-01,PM,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.2022520376892091,3.0,0.3056399917602539
45,2020-06-01,2021-06-01,INTC,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.19898695790100118,7.0,-0.07631402702331543
46,2020-06-01,2021-06-01,INTU,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,-0.002954166381835603,7.0,0.5070759460449219
47,2020-06-01,2021-06-01,CAT,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.2157499222412107,6.0,0.9887560150146485
48,2020-06-01,2021-06-01,COP,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.06456602467346202,4.0,0.2840500526428223
49,2020-06-01,2021-06-01,VZ,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,-0.020172003753662283,4.0,0.012709051895141602
50,2020-06-01,2021-06-01,overall,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.15238171436401388,,0.40510333172607416
trail stop=0.05, fixed stop loss=None, profit target=None
