,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2008-03-01,2010-03-01,AAPL,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.4712396944026945,11.0,0.6808821535110474
1,2008-03-01,2010-03-01,MSFT,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.11839798789215038,10.0,0.062160011291503905
2,2008-03-01,2010-03-01,AMZN,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,-0.1800161133823396,16.0,0.8963595695495605
3,2008-03-01,2010-03-01,NVDA,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.48308121194076503,17.0,-0.23366193504333496
4,2008-03-01,2010-03-01,GOOGL,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.7647416220531464,9.0,0.15262184658050537
5,2008-03-01,2010-03-01,GOOG,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.7651299523830414,9.0,0.15259513664245605
6,2008-03-01,2010-03-01,BRK-B,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.11733295217895502,11.0,-0.11055003356933593
7,2008-03-01,2010-03-01,UNH,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.7666581695480345,10.0,-0.26853495407104494
8,2008-03-01,2010-03-01,LLY,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,-0.06745287005615246,9.0,-0.31541496963500976
9,2008-03-01,2010-03-01,XOM,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,-0.27837803543090783,11.0,-0.257075
10,2008-03-01,2010-03-01,JPM,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,-0.20067486225891143,16.0,0.05396503829956055
11,2008-03-01,2010-03-01,JNJ,"CONVERGING_DROP, RISING_PEAK, ",SellStrategy.TRAILING_STOP,0.06110494738769539,7.0,0.01232000732421875
