,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
10,2023-01-01,2023-08-20,LLY,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3245969822998046,1.0,0.4898880065917969
11,2023-01-01,2023-08-20,XOM,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.05830594830322261,4.0,0.032828988647460935
12,2023-01-01,2023-08-20,JPM,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.07708595703124993,3.0,0.10249004516601562
13,2023-01-01,2023-08-20,JNJ,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.11859302368164062,2.0,-0.03191998291015625
14,2023-01-01,2023-08-20,V,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.03354500579833984,3.0,0.147743994140625
15,2023-01-01,2023-08-20,AVGO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.18886800000000004,2.0,0.4902480834960937
16,2023-01-01,2023-08-20,PG,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.09470897839355476,2.0,0.006304908752441407
17,2023-01-01,2023-08-20,MA,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.0778380268554689,2.0,0.12703607177734375
18,2023-01-01,2023-08-20,HD,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.10768603515625,2.0,0.03552597351074219
19,2023-01-01,2023-08-20,CVX,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.03547200738525407,4.0,-0.07461306610107422
20,2023-01-01,2023-08-20,MRK,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.0560620168151856,4.0,-0.017266021728515626
21,2023-01-01,2023-08-20,ABBV,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.06431998657226559,3.0,-0.07466403350830078
22,2023-01-01,2023-08-20,PEP,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.04673997216796888,2.0,-0.006765060424804688
23,2023-01-01,2023-08-20,ADBE,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.02303597778320309,1.0,0.4965089752197266
24,2023-01-01,2023-08-20,COST,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.010372011352538903,4.0,0.20165200805664063
25,2023-01-01,2023-08-20,KO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.0005640124511717659,2.0,-0.0316
26,2023-01-01,2023-08-20,CSCO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.10956507757568361,3.0,0.14768004760742187
27,2023-01-01,2023-08-20,WMT,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.08270496313476561,2.0,0.09887690734863282
28,2023-01-01,2023-08-20,TMO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.006184920654296912,3.0,-0.03743997802734375
29,2023-01-01,2023-08-20,PFE,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.0555830833282469,4.0,-0.2846999702453613
30,2023-01-01,2023-08-20,MCD,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.012757086425781381,2.0,0.06441701354980468
31,2023-01-01,2023-08-20,CRM,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.09522499975585942,4.0,0.5183700225830078
32,2023-01-01,2023-08-20,ACN,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.02419005615234364,3.0,0.12091597290039062
33,2023-01-01,2023-08-20,BAC,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.01486797735595701,4.0,-0.13111993179321288
34,2023-01-01,2023-08-20,NFLX,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.03288195568847659,4.0,0.36161395568847654
35,2023-01-01,2023-08-20,CMCSA,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.15229991813659655,3.0,0.28633896141052245
36,2023-01-01,2023-08-20,LIN,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.037734982543945264,3.0,0.175925
37,2023-01-01,2023-08-20,ABT,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.0568150222473143,3.0,-0.053417024993896486
38,2023-01-01,2023-08-20,ORCL,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.3243399561767579,2.0,0.38960597457885743
39,2023-01-01,2023-08-20,AMD,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.2061580246887208,5.0,0.6463080047607422
40,2023-01-01,2023-08-20,DHR,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.05370096026611336,2.0,-0.0412679443359375
41,2023-01-01,2023-08-20,DIS,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.04971104434204099,3.0,-0.03371202392578125
42,2023-01-01,2023-08-20,WFC,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.1225860119934081,3.0,0.016968978118896486
43,2023-01-01,2023-08-20,TXN,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.02964201525878907,3.0,0.020007992553710937
44,2023-01-01,2023-08-20,PM,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.006804060028076128,2.0,-0.06801202392578125
45,2023-01-01,2023-08-20,INTC,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.10832998676300067,3.0,0.22514801712036134
46,2023-01-01,2023-08-20,INTU,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.035891009399413996,4.0,0.23694999694824218
47,2023-01-01,2023-08-20,CAT,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.07147507232665994,3.0,0.14317192993164063
48,2023-01-01,2023-08-20,COP,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.08693797033691408,3.0,0.03669598388671875
49,2023-01-01,2023-08-20,VZ,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.012816996917724463,2.0,-0.17280596580505372
50,2023-01-01,2023-08-20,overall,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_AND_FIXED_SL,0.07487149894668581,,0.22050579801940923
trail stop=0.05, fixed stop loss=0.03, profit target=None
maximum market value in a day: ,440982.40977859497
