,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
0,2018-08-20,2023-08-20,AAPL,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,3.9160396359710683,18.0,2.2315625705718993
1,2018-08-20,2023-08-20,MSFT,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.569959958221436,27.0,1.9493730766296387
2,2018-08-20,2023-08-20,AMZN,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,1.1934468436889651,28.0,0.4174756851196289
3,2018-08-20,2023-08-20,NVDA,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.5354300211334232,35.0,5.973582857513428
4,2018-08-20,2023-08-20,GOOGL,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.729869786956787,25.0,1.0817087375640868
5,2018-08-20,2023-08-20,GOOG,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.7369625218811038,25.0,1.1174047565460206
6,2018-08-20,2023-08-20,META,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,1.3317780062255857,31.0,0.631275
7,2018-08-20,2023-08-20,TSLA,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,15.646061713550578,36.0,9.473468609619141
8,2018-08-20,2023-08-20,BRK-B,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.570497968811035,22.0,0.6772699569702149
9,2018-08-20,2023-08-20,UNH,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.07369429156494134,25.0,0.8969520324707031
10,2018-08-20,2023-08-20,LLY,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,2.2148881270446776,20.0,4.141733934020996
11,2018-08-20,2023-08-20,XOM,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.5669039462738034,28.0,0.3934980422973633
12,2018-08-20,2023-08-20,JPM,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.4278630420837399,27.0,0.2988449867248535
13,2018-08-20,2023-08-20,JNJ,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.3060310975952147,18.0,0.2599530044555664
14,2018-08-20,2023-08-20,V,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.44937068493652405,23.0,0.6806099700927735
15,2018-08-20,2023-08-20,AVGO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,1.1112919352416986,26.0,2.971776123046875
16,2018-08-20,2023-08-20,PG,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.7689109797058107,14.0,0.819909927368164
17,2018-08-20,2023-08-20,MA,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.44855108715820297,28.0,0.899616064453125
18,2018-08-20,2023-08-20,HD,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,1.3972418302001952,21.0,0.6472000122070313
19,2018-08-20,2023-08-20,CVX,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.2664729326171875,28.0,0.3624599487304688
20,2018-08-20,2023-08-20,MRK,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.37689085937499983,23.0,0.629433943939209
21,2018-08-20,2023-08-20,ABBV,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,1.229959006530762,18.0,0.5356020217895507
22,2018-08-20,2023-08-20,PEP,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.5221469702148442,16.0,0.5510579681396485
23,2018-08-20,2023-08-20,ADBE,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.9298391580810552,24.0,1.0334800415039063
24,2018-08-20,2023-08-20,COST,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,1.346794222290039,19.0,1.3656369842529297
25,2018-08-20,2023-08-20,KO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.352318091964722,16.0,0.3028860260009766
26,2018-08-20,2023-08-20,CSCO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.36679920736694366,22.0,0.19051199340820313
27,2018-08-20,2023-08-20,WMT,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.44790011035156274,20.0,0.644071923828125
28,2018-08-20,2023-08-20,TMO,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.5699026752319336,23.0,1.2996320236206054
29,2018-08-20,2023-08-20,PFE,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,1.036201944076538,21.0,-0.08683197631835937
30,2018-08-20,2023-08-20,MCD,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.3000691429443363,19.0,0.7323659851074219
31,2018-08-20,2023-08-20,CRM,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.20011902557373068,31.0,0.402015966796875
32,2018-08-20,2023-08-20,ACN,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.6210126281738283,22.0,0.8269200439453125
33,2018-08-20,2023-08-20,BAC,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.7127712993698125,28.0,-0.0568480073928833
34,2018-08-20,2023-08-20,NFLX,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.07715709588623013,34.0,0.23039996337890625
35,2018-08-20,2023-08-20,CMCSA,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.5001566671447752,23.0,0.2913059440612793
36,2018-08-20,2023-08-20,LIN,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.6099028578491216,24.0,1.3659030807495116
37,2018-08-20,2023-08-20,ABT,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.943870190307617,18.0,0.601677995300293
38,2018-08-20,2023-08-20,ORCL,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.866986027359009,23.0,1.4016240188598632
39,2018-08-20,2023-08-20,AMD,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,2.875974777496338,32.0,4.273499870300293
40,2018-08-20,2023-08-20,DHR,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.7653366376953133,24.0,1.4932170181274413
41,2018-08-20,2023-08-20,DIS,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.19042186495971672,26.0,-0.23166698913574219
42,2018-08-20,2023-08-20,WFC,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.37360906119537357,30.0,-0.27935697937011716
43,2018-08-20,2023-08-20,TXN,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.40222011883544895,27.0,0.5228860610961914
44,2018-08-20,2023-08-20,PM,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,1.249779283660889,20.0,0.11540398559570313
45,2018-08-20,2023-08-20,INTC,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.597367244857789,30.0,-0.295625
46,2018-08-20,2023-08-20,INTU,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.7779809077148446,27.0,1.33708798828125
47,2018-08-20,2023-08-20,CAT,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,1.0208621023559576,31.0,0.9729359252929688
48,2018-08-20,2023-08-20,COP,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,0.8082832403717042,30.0,0.6594570602416993
49,2018-08-20,2023-08-20,VZ,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,-0.30688294813537575,23.0,-0.3907540222167969
50,2018-08-20,2023-08-20,overall,"RISING_PEAK, CONVERGING_DROP, ",SellStrategy.TRAILING_STOP,1.080540317639236,,1.1272721231117249
trail stop=0.05, fixed stop loss=None, profit target=None
maximum market value in a day: ,755140.7888736725
